,words,tags
19502,"['name', 'nurse', 'clinic', 'irregular', 'bleeding', 'common', 'breastfeeding', 'family', 'planning', 'methods', 'it', 'mean', 'something', 'wrong', 'do', 'concerns', 'bleeding', 'using', 'family', 'planning']",[19502]
19503,"['name', 'nurse', 'clinic', 'babies', 'normally', 'poo', 'per', 'day', 'go', 'often', 'if', 'baby', 'going', 'less', 'three', 'times', 'per', 'week', 'fussy', 'may', 'need', 'help', 'are', 'concerns']",[19503]
19504,"['name', 'nurse', 'clinic', 'sometimes', 'new', 'mothers', 'feel', 'sad', 'anxious', 'worried', 'time', 'this', 'happens', 'many', 'women', 'cause', 'crying', 'difficulty', 'sleeping', 'are', 'problems']",[19504]
19505,"['name', 'nurse', 'clinic', 'family', 'planning', 'methods', 'work', 'differently', 'different', 'women', 'what', 'methods', 'used', 'past', 'did', 'like', 'methods', 'do', 'plan', 'use']",[19505]
19506,"['name', 'nurse', 'clinic', 'your', 'baby', 'may', 'trying', 'hold', 'head', 'spend', 'minutes', 'day', 'playing', 'lay', 'stomach', 'this', 'help', 'develop', 'muscles', 'need', 'start', 'crawling', 'work', '15', 'minutes', 'day', 'do', 'questions', 'baby', ""'s"", 'development']",[19506]
19507,"['name', 'nurse', 'clinic', 'if', 'baby', 'frequent', 'spitting', 'vomiting', 'makes', 'gagging', 'noises', 'seems', 'uncomfortable', 'may', 'reflux', 'smaller', 'frequent', 'feedings', 'keeping', 'baby', 'upright', 'feeding', 'help', 'is', 'baby', 'isseus', 'feeding']",[19507]
19508,"['name', 'nurse', 'clinic', 'this', 'week', 'messages', 'stopping', 'please', 'come', 'final', 'visit', 'us', 'baby', '14', 'weeks', 'old', 'let', 'us', 'know', 'difficulty', 'coming', 'we', 'would', 'like', 'know', 'experience', 'us', 'service', 'helpful', 'we', 'look', 'forward', 'seeing']",[19508]
19509,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'the', 'messages', 'stop', 'soon', 'though', 'still', 'ask', 'questions', 'has', 'helpful', 'baby']",[19509]
19510,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'this', 'last', 'message', 'us', 'please', 'sure', 'come', 'see', 'us', 'last', 'program', 'visit', 'when', 'next', 'visit', 'please', 'let', 'us', 'know', 'schedule', 'come', 'see', 'us']",[19510]
19511,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[19511]
19512,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[19512]
19513,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[19513]
19514,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[19514]
19515,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[19515]
19516,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19516]
19517,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[19517]
19518,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19518]
19519,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[19519]
19520,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19520]
19521,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[19521]
19522,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[19522]
19523,['nan'],[19523]
19524,['nan'],[19524]
19525,['nan'],[19525]
19526,['nan'],[19526]
19527,['nan'],[19527]
19528,['nan'],[19528]
19529,['nan'],[19529]
19530,['nan'],[19530]
19531,['nan'],[19531]
19532,['nan'],[19532]
19533,['nan'],[19533]
19534,['nan'],[19534]
19535,['nan'],[19535]
19536,['nan'],[19536]
19537,['nan'],[19537]
19538,['nan'],[19538]
19539,['nan'],[19539]
19540,['nan'],[19540]
19541,['nan'],[19541]
19542,['nan'],[19542]
19543,['nan'],[19543]
19544,['nan'],[19544]
19545,['nan'],[19545]
19546,['nan'],[19546]
19547,['nan'],[19547]
19548,['nan'],[19548]
19549,['nan'],[19549]
19550,['nan'],[19550]
19551,['nan'],[19551]
19552,['nan'],[19552]
19553,['nan'],[19553]
19554,['nan'],[19554]
19555,['nan'],[19555]
19556,['nan'],[19556]
19557,['nan'],[19557]
19558,['nan'],[19558]
19559,['nan'],[19559]
19560,['nan'],[19560]
19561,['nan'],[19561]
19562,['nan'],[19562]
19563,['nan'],[19563]
19564,['nan'],[19564]
19565,['nan'],[19565]
19566,['nan'],[19566]
19567,['nan'],[19567]
19568,['nan'],[19568]
19569,['nan'],[19569]
19570,['nan'],[19570]
19571,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[19571]
19572,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', 'antenatal', 'care', 'even', 'end', 'pregnancy', 'we', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[19572]
19573,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[19573]
19574,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[19574]
19575,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[19575]
19576,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[19576]
19577,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', 'antenatal', 'care', 'even', 'end', 'pregnancy', 'we', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[19577]
19578,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[19578]
19579,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[19579]
19580,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[19580]
19581,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[19581]
19582,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19582]
19583,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[19583]
19584,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19584]
19585,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[19585]
19586,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19586]
19587,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[19587]
19588,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[19588]
19589,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[19589]
19590,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[19590]
19591,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[19591]
19592,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', 'antenatal', 'care', 'even', 'end', 'pregnancy', 'we', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[19592]
19593,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[19593]
19594,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[19594]
19595,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[19595]
19596,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[19596]
19597,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19597]
19598,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[19598]
19599,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19599]
19600,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[19600]
19601,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19601]
19602,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[19602]
19603,"['name', 'nurse', 'clinic', 'family', 'planning', 'methods', 'work', 'differently', 'different', 'women', 'what', 'methods', 'used', 'past', 'did', 'like', 'methods', 'do', 'plan', 'use']",[19603]
19604,"['name', 'nurse', 'clinic', 'your', 'baby', 'may', 'trying', 'hold', 'head', 'spend', 'minutes', 'day', 'playing', 'lay', 'stomach', 'this', 'help', 'develop', 'muscles', 'need', 'start', 'crawling', 'work', '15', 'minutes', 'day', 'do', 'questions', 'baby', ""'s"", 'development']",[19604]
19605,"['name', 'nurse', 'clinic', 'if', 'baby', 'frequent', 'spitting', 'vomiting', 'makes', 'gagging', 'noises', 'seems', 'uncomfortable', 'may', 'reflux', 'smaller', 'frequent', 'feedings', 'keeping', 'baby', 'upright', 'feeding', 'help', 'is', 'baby', 'isseus', 'feeding']",[19605]
19606,"['name', 'nurse', 'clinic', 'this', 'week', 'messages', 'stopping', 'please', 'come', 'final', 'visit', 'us', 'baby', '14', 'weeks', 'old', 'let', 'us', 'know', 'difficulty', 'coming', 'we', 'would', 'like', 'know', 'experience', 'us', 'service', 'helpful', 'we', 'look', 'forward', 'seeing']",[19606]
19607,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'the', 'messages', 'stop', 'soon', 'though', 'still', 'ask', 'questions', 'has', 'helpful', 'baby']",[19607]
19608,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'this', 'last', 'message', 'us', 'please', 'sure', 'come', 'see', 'us', 'last', 'program', 'visit', 'when', 'next', 'visit', 'please', 'let', 'us', 'know', 'schedule', 'come', 'see', 'us']",[19608]
19609,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[19609]
19610,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[19610]
19611,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', 'antenatal', 'care', 'even', 'end', 'pregnancy', 'we', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[19611]
19612,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[19612]
19613,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[19613]
19614,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[19614]
19615,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[19615]
19616,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19616]
19617,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[19617]
19618,"['name', 'nurse', 'clinic', 'how', 'feeling', 'it', 'normal', 'still', 'feel', 'tired', 'pain', 'delivery']",[19618]
19619,"['name', 'nurse', 'clinic', 'over', 'next', 'weeks', 'send', 'messages', 'help', 'make', 'family', 'planning', 'decisions', 'planning', 'family', 'spacing', 'pregnancy', 'good', 'health', 'are', 'planning', 'another', 'pregnancy', 'future']",[19619]
19620,"['name', 'nurse', 'clinic', 'the', 'implant', 'family', 'planning', 'it', 'placed', 'arm', 'effective', '3', 'years', 'the', 'implant', 'removed', 'time', 'ask', 'implant', 'family', 'planning', 'visit', 'do', 'questions', 'implant']",[19620]
19621,"['name', 'nurse', 'clinic', 'the', 'iucd', 'coil', 'effective', 'family', 'planning', 'easy', 'put', 'safe', 'years', 'iucd', 'coil', 'removed', 'time', 'ask', 'coil', 'family', 'planning', 'visit', 'do', 'know', 'anyone', 'coil']",[19621]
19622,"['name', 'nurse', 'clinic', 'your', 'baby', 'two', 'soft', 'places', 'head', 'fontanelles', 'skull', 'bones', ""n't"", 'yet', 'fused', 'together', 'this', 'nature', ""'s"", 'way', 'allowing', 'head', 'pass', 'birth', 'canal', 'if', 'fontanelle', 'becomes', 'sunken', 'sign', 'dehydration', 'they', 'may', 'also', 'bulge', 'slightly', 'baby', 'crying', 'return', 'normal', 'stop', '–', 'see', 'doctor', 'nurse', 'have', 'noticed']",[19622]
19623,"['name', 'nurse', 'clinic', 'your', 'baby', 'due', 'polio', 'dpt', 'pneumococcal', 'vaccines', 'has', 'baby', 'received', '6', 'week', 'vaccines', 'clinic']",[19623]
19624,"['name', 'nurse', 'clinic', 'babies', 'age', 'may', 'smiling', 'even', 'reaching', 'things', 'try', 'putting', 'rattle', 'toy', 'grasp', 'see', 'happens', 'is', 'baby', 'reaching', 'things', 'do', 'concerns']",[19624]
19625,"['name', 'nurse', 'clinic', 'have', 'used', 'injection', 'family', 'planning', 'it', 'effective', 'works', 'well', 'many', 'women', 'safe', 'breastfeeding', 'some', 'women', 'experience', 'irregular', 'bleeding', 'less', 'frequent', 'frequent', 'periods', 'if', 'want', 'regular', 'predicatable', 'periods', 'may', 'best', 'method']",[19625]
19626,"['name', 'nurse', 'clinic', 'it', 'best', 'space', 'children', 'think', 'family', 'planning', 'go', 'clinic', 'there', 'many', 'options', 'choice', 'please', 'talk', 'nurse', 'family', 'planning', 'next', 'visit', 'can', 'help', 'advice']",[19626]
19627,"['name', 'nurse', 'clinic', 'until', 'baby', 'reaches', '3', 'months', 'always', 'bring', 'baby', 'clinic', 'hospital', 'fever', 'appretite', 'seem', 'fatigued', 'try', 'give', 'baby', 'medication', 'without', 'talking', 'nurse', 'have', 'noticed', 'anything', 'concerning', 'week']",[19627]
19628,"['name', 'nurse', 'clinic', 'when', 'start', 'family', 'planning', 'method', 'sometimes', 'side', 'effects', 'body', 'may', 'take', 'time', 'adjust', 'usually', 'subside', 'within', 'weeks', 'before', 'stop', 'change', 'methods', 'sure', 'talk', 'nurses', 'have', 'chosen', 'method', 'are', 'side', 'effects']",[19628]
19629,"['name', 'nurse', 'clinic', 'crying', 'distressing', 'parents', 'if', 'baby', 'cries', 'long', 'time', 'especially', 'late', 'afternoon', 'evening', 'may', 'colic', 'try', 'lying', 'baby', 'across', 'lap', 'tummy', 'rub', 'back', 'rocking', 'face', 'across', 'arm', 'let', 'us', 'know', 'exeprience', 'need', 'advice']",[19629]
19630,"['name', 'nurse', 'clinic', 'irregular', 'bleeding', 'common', 'breastfeeding', 'family', 'planning', 'methods', 'it', 'mean', 'something', 'wrong', 'do', 'concerns', 'bleeding', 'using', 'family', 'planning']",[19630]
19631,"['name', 'nurse', 'clinic', 'babies', 'normally', 'poo', 'per', 'day', 'go', 'often', 'if', 'baby', 'going', 'less', 'three', 'times', 'per', 'week', 'fussy', 'may', 'need', 'help', 'are', 'concerns']",[19631]
19632,"['name', 'nurse', 'clinic', 'sometimes', 'new', 'mothers', 'feel', 'sad', 'anxious', 'worried', 'time', 'this', 'happens', 'many', 'women', 'cause', 'crying', 'difficulty', 'sleeping', 'are', 'problems']",[19632]
19633,"['name', 'nurse', 'clinic', 'family', 'planning', 'methods', 'work', 'differently', 'different', 'women', 'what', 'methods', 'used', 'past', 'did', 'like', 'methods', 'do', 'plan', 'use']",[19633]
19634,"['name', 'nurse', 'clinic', 'your', 'baby', 'may', 'trying', 'hold', 'head', 'spend', 'minutes', 'day', 'playing', 'lay', 'stomach', 'this', 'help', 'develop', 'muscles', 'need', 'start', 'crawling', 'work', '15', 'minutes', 'day', 'do', 'questions', 'baby', ""'s"", 'development']",[19634]
19635,"['name', 'nurse', 'clinic', 'if', 'baby', 'frequent', 'spitting', 'vomiting', 'makes', 'gagging', 'noises', 'seems', 'uncomfortable', 'may', 'reflux', 'smaller', 'frequent', 'feedings', 'keeping', 'baby', 'upright', 'feeding', 'help', 'is', 'baby', 'isseus', 'feeding']",[19635]
19636,"['name', 'nurse', 'clinic', 'this', 'week', 'messages', 'stopping', 'please', 'come', 'final', 'visit', 'us', 'baby', '14', 'weeks', 'old', 'let', 'us', 'know', 'difficulty', 'coming', 'we', 'would', 'like', 'know', 'experience', 'us', 'service', 'helpful', 'we', 'look', 'forward', 'seeing']",[19636]
19637,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'the', 'messages', 'stop', 'soon', 'though', 'still', 'ask', 'questions', 'has', 'helpful', 'baby']",[19637]
19638,"['name', 'nurse', 'clinic', 'thank', 'joining', 'us', 'mobile', 'wach', 'neo', 'this', 'last', 'message', 'us', 'please', 'sure', 'come', 'see', 'us', 'last', 'program', 'visit', 'when', 'next', 'visit', 'please', 'let', 'us', 'know', 'schedule', 'come', 'see', 'us']",[19638]
19639,"['welcome', 'mobile', 'wach', 'neo', 'good', 'job', 'coming', 'visit', 'you', 'receive', 'weekly', 'sms', 'help', 'support', 'pregnancy', 'first', 'months', 'baby', ""'s"", 'life', 'please', 'sms', 'tell', 'us', 'questions', 'concerns', 'just', 'reminder', 'nurse', 'able', 'respond', 'nights', 'weekends']",[19639]
19640,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'right', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'cleans', 'stomach', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[19640]
19641,"['name', 'nurse', 'clinic', 'make', 'sure', 'come', 'antenatal', 'care', 'even', 'end', 'pregnancy', 'we', 'check', 'problems', 'help', 'prepare', 'birth', 'plan', 'do', 'questions', 'concerns', 'are', 'feeling', 'baby', 'move', 'often']",[19641]
19642,"['name', 'nurse', 'clinic', 'it', 'safest', 'women', 'deliver', 'health', 'facility', 'health', 'workers', 'skills', 'equipment', 'needed', 'help', 'ensure', 'safe', 'delivery', 'healthy', 'baby', 'where', 'plan', 'deliver']",[19642]
19643,"['name', 'nurse', 'clinic', 'sometimes', 'problems', 'arise', 'labour', 'delivery', 'like', 'bleeding', 'fits', 'require', 'skilled', 'health', 'workers', 'medications', 'equipment', 'treat', 'without', 'treatment', 'mother', 'baby', 'could', 'die', 'therefore', 'safest', 'deliver', 'facility', 'manage', 'problems', 'how', 'arrive', 'facility']",[19643]
19644,"['name', 'nurse', 'clinic', 'regular', 'strong', 'stomach', 'pains', 'sign', 'labour', 'if', 'feel', 'strong', 'tightening', 'regularly', 'pains', 'leaking', 'fluid', 'bleeding', 'go', 'facility', 'do', 'feel', 'contractions', 'do', 'concerns']",[19644]
19645,"['name', 'nurse', 'clinic', 'have', 'baby', 'please', 'let', 'us', 'know', 'problems', 'where', 'delivering', 'baby']",[19645]
19646,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19646]
19647,"['name', 'nurse', 'clinic', 'you', 'starting', 'labour', 'soon', 'make', 'sure', 'bring', 'cotton', 'wool', 'clothes', 'baby', 'medications', 'need', 'hospital', 'do', 'questions', 'bring']",[19647]
19648,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19648]
19649,"['name', 'nurse', 'clinic', 'breastfeeding', 'baby', 'immediately', 'birth', 'helps', 'milk', 'come', 'the', 'first', 'yellow', 'sticky', 'milk', 'many', 'vitamins', 'protects', 'baby', 'illness', 'milk', 'water', 'baby', 'needs', 'avoid', 'liquids', 'are', 'planning', 'breastfeed']",[19649]
19650,"['name', 'nurse', 'clinic', 'have', 'baby', 'we', 'please', 'let', 'us', 'know', 'soon', 'deliver', 'assist', 'baby', 'arrives']",[19650]
19651,"['name', 'nurse', 'clinic', 'bad', 'swelling', 'hands', 'face', 'bad', 'headache', 'signs', 'problem', 'ask', 'family', 'take', 'clinic', 'see', 'have', 'swelling', 'headaches', 'pregnancy', 'are', 'getting', 'worse']",[19651]
